,date,new_confirmed,State,Region,categorical_id,day_of_week,categorical_month,days_from_start,week_of_month,categorical_day_of_week,categorical_week,stringency_index,government_response_index,containment_health_index,economic_support_index,new_confirmed_lag_7,stringency_index_lag_7,government_response_index_lag_7,containment_health_index_lag_7,economic_support_index_lag_7,is_holiday,is_holiday_lead_1,is_holiday_lead_2,is_holiday_lag_1,is_holiday_lag_2
547,2021-08-30,0.0,Arkansas,AS,3,0,8,547,5,0,5,,,,,0,0,0,0,0,0,0,0,0,0
548,2021-08-31,0.0,Arkansas,AS,3,1,8,548,5,1,5,,,,,0,0,0,0,0,0,0,0,0,0
549,2021-09-01,0.0,Arkansas,AS,3,2,9,549,1,2,1,,,,,0,0,0,0,0,0,0,0,0,0
550,2021-09-02,0.0,Arkansas,AS,3,3,9,550,1,3,1,,,,,0,0,0,0,0,0,0,0,0,0
551,2021-09-03,0.0,Arkansas,AS,3,4,9,551,1,4,1,,,,,0,0,0,0,0,0,0,0,0,0
552,2021-09-04,0.0,Arkansas,AS,3,5,9,552,1,5,1,,,,,0,0,0,0,0,0,0,0,0,0
553,2021-09-05,0.0,Arkansas,AS,3,6,9,553,1,6,1,,,,,0,0,0,0,0,0,0,0,0,0
554,2021-09-06,0.0,Arkansas,AS,3,0,9,554,1,0,1,,,,,0,0,0,0,0,0,0,0,0,0
555,2021-09-07,0.0,Arkansas,AS,3,1,9,555,2,1,2,,,,,0,0,0,0,0,0,0,0,0,0
556,2021-09-08,0.0,Arkansas,AS,3,2,9,556,2,2,2,,,,,0,0,0,0,0,0,0,0,0,0
557,2021-09-09,0.0,Arkansas,AS,3,3,9,557,2,3,2,,,,,0,0,0,0,0,0,0,0,0,0
558,2021-09-10,0.0,Arkansas,AS,3,4,9,558,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
559,2021-09-11,0.0,Arkansas,AS,3,5,9,559,2,5,2,,,,,0,0,0,0,0,0,0,0,0,0
560,2021-09-12,0.0,Arkansas,AS,3,6,9,560,2,6,2,,,,,0,0,0,0,0,0,0,0,0,0
561,2021-09-13,0.0,Arkansas,AS,3,0,9,561,2,0,2,,,,,0,0,0,0,0,0,0,0,0,0
562,2021-09-14,0.0,Arkansas,AS,3,1,9,562,3,1,3,,,,,0,0,0,0,0,0,0,0,0,0
563,2021-09-15,0.0,Arkansas,AS,3,2,9,563,3,2,3,,,,,0,0,0,0,0,0,0,0,0,0
564,2021-09-16,0.0,Arkansas,AS,3,3,9,564,3,3,3,,,,,0,0,0,0,0,0,0,0,0,0
565,2021-09-17,0.0,Arkansas,AS,3,4,9,565,3,4,3,,,,,0,0,0,0,0,0,0,0,0,0
566,2021-09-18,0.0,Arkansas,AS,3,5,9,566,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
567,2021-09-19,0.0,Arkansas,AS,3,6,9,567,3,6,3,,,,,0,0,0,0,0,0,0,0,0,0
568,2021-09-20,0.0,Arkansas,AS,3,0,9,568,3,0,3,,,,,0,0,0,0,0,0,0,0,0,0
569,2021-09-21,0.0,Arkansas,AS,3,1,9,569,4,1,4,,,,,0,0,0,0,0,0,0,0,0,0
570,2021-09-22,0.0,Arkansas,AS,3,2,9,570,4,2,4,,,,,0,0,0,0,0,0,0,0,0,0
571,2021-09-23,0.0,Arkansas,AS,3,3,9,571,4,3,4,,,,,0,0,0,0,0,0,0,0,0,0
572,2021-09-24,0.0,Arkansas,AS,3,4,9,572,4,4,4,,,,,0,0,0,0,0,0,0,0,0,0
573,2021-09-25,0.0,Arkansas,AS,3,5,9,573,4,5,4,,,,,0,0,0,0,0,0,0,0,0,0
574,2021-09-26,0.0,Arkansas,AS,3,6,9,574,4,6,4,,,,,0,0,0,0,0,0,0,0,0,0
575,2021-09-27,0.0,Arkansas,AS,3,0,9,575,4,0,4,,,,,0,0,0,0,0,0,0,0,0,0
576,2021-09-28,0.0,Arkansas,AS,3,1,9,576,5,1,5,,,,,0,0,0,0,0,0,0,0,0,0
577,2021-09-29,0.0,Arkansas,AS,3,2,9,577,5,2,5,,,,,0,0,0,0,0,0,0,0,0,0
578,2021-09-30,0.0,Arkansas,AS,3,3,9,578,5,3,5,,,,,0,0,0,0,0,0,0,0,0,0
579,2021-10-01,0.0,Arkansas,AS,3,4,10,579,1,4,1,,,,,0,0,0,0,0,0,0,0,0,0
580,2021-10-02,0.0,Arkansas,AS,3,5,10,580,1,5,1,,,,,0,0,0,0,0,0,0,0,0,0
581,2021-10-03,0.0,Arkansas,AS,3,6,10,581,1,6,1,,,,,0,0,0,0,0,0,0,0,0,0
582,2021-10-04,0.0,Arkansas,AS,3,0,10,582,1,0,1,,,,,0,0,0,0,0,0,0,0,0,0
583,2021-10-05,0.0,Arkansas,AS,3,1,10,583,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0
584,2021-10-06,0.0,Arkansas,AS,3,2,10,584,1,2,1,,,,,0,0,0,0,0,0,0,0,0,0
585,2021-10-07,0.0,Arkansas,AS,3,3,10,585,2,3,2,,,,,0,0,0,0,0,0,0,0,0,0
586,2021-10-08,0.0,Arkansas,AS,3,4,10,586,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
587,2021-10-09,0.0,Arkansas,AS,3,5,10,587,2,5,2,,,,,0,0,0,0,0,0,0,0,0,0
588,2021-10-10,0.0,Arkansas,AS,3,6,10,588,2,6,2,,,,,0,0,0,0,0,0,0,0,0,0
589,2021-10-11,0.0,Arkansas,AS,3,0,10,589,2,0,2,,,,,0,0,0,0,0,0,0,0,0,0
590,2021-10-12,0.0,Arkansas,AS,3,1,10,590,2,1,2,,,,,0,0,0,0,0,0,0,0,0,0
591,2021-10-13,0.0,Arkansas,AS,3,2,10,591,2,2,2,,,,,0,0,0,0,0,0,0,0,0,0
592,2021-10-14,0.0,Arkansas,AS,3,3,10,592,3,3,3,,,,,0,0,0,0,0,0,0,0,0,0
593,2021-10-15,0.0,Arkansas,AS,3,4,10,593,3,4,3,,,,,0,0,0,0,0,0,0,0,0,0
594,2021-10-16,0.0,Arkansas,AS,3,5,10,594,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
595,2021-10-17,0.0,Arkansas,AS,3,6,10,595,3,6,3,,,,,0,0,0,0,0,0,0,0,0,0
596,2021-10-18,0.0,Arkansas,AS,3,0,10,596,3,0,3,,,,,0,0,0,0,0,0,0,0,0,0
597,2021-10-19,0.0,Arkansas,AS,3,1,10,597,3,1,3,,,,,0,0,0,0,0,0,0,0,0,0
598,2021-10-20,0.0,Arkansas,AS,3,2,10,598,3,2,3,,,,,0,0,0,0,0,0,0,0,0,0
599,2021-10-21,0.0,Arkansas,AS,3,3,10,599,4,3,4,,,,,0,0,0,0,0,0,0,0,0,0
600,2021-10-22,0.0,Arkansas,AS,3,4,10,600,4,4,4,,,,,0,0,0,0,0,0,0,0,0,0
601,2021-10-23,0.0,Arkansas,AS,3,5,10,601,4,5,4,,,,,0,0,0,0,0,0,0,0,0,0
602,2021-10-24,0.0,Arkansas,AS,3,6,10,602,4,6,4,,,,,0,0,0,0,0,0,0,0,0,0
603,2021-10-25,0.0,Arkansas,AS,3,0,10,603,4,0,4,,,,,0,0,0,0,0,0,0,0,0,0
604,2021-10-26,0.0,Arkansas,AS,3,1,10,604,4,1,4,,,,,0,0,0,0,0,0,0,0,0,0
605,2021-10-27,0.0,Arkansas,AS,3,2,10,605,4,2,4,,,,,0,0,0,0,0,0,0,0,0,0
606,2021-10-28,0.0,Arkansas,AS,3,3,10,606,5,3,5,,,,,0,0,0,0,0,0,0,0,0,0
607,2021-10-29,0.0,Arkansas,AS,3,4,10,607,5,4,5,,,,,0,0,0,0,0,0,0,0,0,0
608,2021-10-30,0.0,Arkansas,AS,3,5,10,608,5,5,5,,,,,0,0,0,0,0,0,0,0,0,0
609,2021-10-31,0.0,Arkansas,AS,3,6,10,609,5,6,5,,,,,0,0,0,0,0,0,0,0,0,0
610,2021-11-01,0.0,Arkansas,AS,3,0,11,610,1,0,1,,,,,0,0,0,0,0,0,0,0,0,0
611,2021-11-02,0.0,Arkansas,AS,3,1,11,611,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0
612,2021-11-03,0.0,Arkansas,AS,3,2,11,612,1,2,1,,,,,0,0,0,0,0,0,0,0,0,0
613,2021-11-04,0.0,Arkansas,AS,3,3,11,613,1,3,1,,,,,0,0,0,0,0,0,0,0,0,0
614,2021-11-05,0.0,Arkansas,AS,3,4,11,614,1,4,1,,,,,0,0,0,0,0,0,0,0,0,0
615,2021-11-06,0.0,Arkansas,AS,3,5,11,615,1,5,1,,,,,0,0,0,0,0,0,0,0,0,0
616,2021-11-07,0.0,Arkansas,AS,3,6,11,616,2,6,2,,,,,0,0,0,0,0,0,0,0,0,0
617,2021-11-08,0.0,Arkansas,AS,3,0,11,617,2,0,2,,,,,0,0,0,0,0,0,0,0,0,0
618,2021-11-09,0.0,Arkansas,AS,3,1,11,618,2,1,2,,,,,0,0,0,0,0,0,0,0,0,0
619,2021-11-10,0.0,Arkansas,AS,3,2,11,619,2,2,2,,,,,0,0,0,0,0,0,0,0,0,0
620,2021-11-11,0.0,Arkansas,AS,3,3,11,620,2,3,2,,,,,0,0,0,0,0,0,0,0,0,0
621,2021-11-12,0.0,Arkansas,AS,3,4,11,621,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
622,2021-11-13,0.0,Arkansas,AS,3,5,11,622,2,5,2,,,,,0,0,0,0,0,0,0,0,0,0
623,2021-11-14,0.0,Arkansas,AS,3,6,11,623,3,6,3,,,,,0,0,0,0,0,0,0,0,0,0
624,2021-11-15,0.0,Arkansas,AS,3,0,11,624,3,0,3,,,,,0,0,0,0,0,0,0,0,0,0
625,2021-11-16,0.0,Arkansas,AS,3,1,11,625,3,1,3,,,,,0,0,0,0,0,0,0,0,0,0
626,2021-11-17,0.0,Arkansas,AS,3,2,11,626,3,2,3,,,,,0,0,0,0,0,0,0,0,0,0
627,2021-11-18,0.0,Arkansas,AS,3,3,11,627,3,3,3,,,,,0,0,0,0,0,0,0,0,0,0
628,2021-11-19,0.0,Arkansas,AS,3,4,11,628,3,4,3,,,,,0,0,0,0,0,0,0,0,0,0
629,2021-11-20,0.0,Arkansas,AS,3,5,11,629,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
630,2021-11-21,0.0,Arkansas,AS,3,6,11,630,4,6,4,,,,,0,0,0,0,0,0,0,0,0,0
631,2021-11-22,0.0,Arkansas,AS,3,0,11,631,4,0,4,,,,,0,0,0,0,0,0,0,0,0,0
632,2021-11-23,0.0,Arkansas,AS,3,1,11,632,4,1,4,,,,,0,0,0,0,0,0,0,0,0,0
633,2021-11-24,0.0,Arkansas,AS,3,2,11,633,4,2,4,,,,,0,0,0,0,0,0,0,0,0,0
634,2021-11-25,0.0,Arkansas,AS,3,3,11,634,4,3,4,,,,,0,0,0,0,0,0,0,0,0,0
635,2021-11-26,0.0,Arkansas,AS,3,4,11,635,4,4,4,,,,,0,0,0,0,0,0,0,0,0,0
636,2021-11-27,0.0,Arkansas,AS,3,5,11,636,4,5,4,,,,,0,0,0,0,0,0,0,0,0,0
637,2021-11-28,0.0,Arkansas,AS,3,6,11,637,5,6,5,,,,,0,0,0,0,0,0,0,0,0,0
638,2021-11-29,0.0,Arkansas,AS,3,0,11,638,5,0,5,,,,,0,0,0,0,0,0,0,0,0,0
639,2021-11-30,0.0,Arkansas,AS,3,1,11,639,5,1,5,,,,,0,0,0,0,0,0,0,0,0,0
640,2021-12-01,0.0,Arkansas,AS,3,2,12,640,1,2,1,,,,,0,0,0,0,0,0,0,0,0,0
641,2021-12-02,0.0,Arkansas,AS,3,3,12,641,1,3,1,,,,,0,0,0,0,0,0,0,0,0,0
642,2021-12-03,0.0,Arkansas,AS,3,4,12,642,1,4,1,,,,,0,0,0,0,0,0,0,0,0,0
643,2021-12-04,0.0,Arkansas,AS,3,5,12,643,1,5,1,,,,,0,0,0,0,0,0,0,0,0,0
644,2021-12-05,0.0,Arkansas,AS,3,6,12,644,1,6,1,,,,,0,0,0,0,0,0,0,0,0,0
645,2021-12-06,0.0,Arkansas,AS,3,0,12,645,1,0,1,,,,,0,0,0,0,0,0,0,0,0,0
646,2021-12-07,0.0,Arkansas,AS,3,1,12,646,2,1,2,,,,,0,0,0,0,0,0,0,0,0,0
647,2021-12-08,0.0,Arkansas,AS,3,2,12,647,2,2,2,,,,,0,0,0,0,0,0,0,0,0,0
648,2021-12-09,0.0,Arkansas,AS,3,3,12,648,2,3,2,,,,,0,0,0,0,0,0,0,0,0,0
649,2021-12-10,0.0,Arkansas,AS,3,4,12,649,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
650,2021-12-11,0.0,Arkansas,AS,3,5,12,650,2,5,2,,,,,0,0,0,0,0,0,0,0,0,0
651,2021-12-12,0.0,Arkansas,AS,3,6,12,651,2,6,2,,,,,0,0,0,0,0,0,0,0,0,0
652,2021-12-13,0.0,Arkansas,AS,3,0,12,652,2,0,2,,,,,0,0,0,0,0,0,0,0,0,0
653,2021-12-14,0.0,Arkansas,AS,3,1,12,653,3,1,3,,,,,0,0,0,0,0,0,0,0,0,0
654,2021-12-15,0.0,Arkansas,AS,3,2,12,654,3,2,3,,,,,0,0,0,0,0,0,0,0,0,0
655,2021-12-16,0.0,Arkansas,AS,3,3,12,655,3,3,3,,,,,0,0,0,0,0,0,0,0,0,0
656,2021-12-17,0.0,Arkansas,AS,3,4,12,656,3,4,3,,,,,0,0,0,0,0,0,0,0,0,0
657,2021-12-18,0.0,Arkansas,AS,3,5,12,657,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
658,2021-12-19,0.0,Arkansas,AS,3,6,12,658,3,6,3,,,,,0,0,0,0,0,0,0,0,0,0
659,2021-12-20,0.0,Arkansas,AS,3,0,12,659,3,0,3,,,,,0,0,0,0,0,0,0,0,0,0
660,2021-12-21,0.0,Arkansas,AS,3,1,12,660,4,1,4,,,,,0,0,0,0,0,0,0,0,0,0
661,2021-12-22,0.0,Arkansas,AS,3,2,12,661,4,2,4,,,,,0,0,0,0,0,0,0,0,0,0
662,2021-12-23,0.0,Arkansas,AS,3,3,12,662,4,3,4,,,,,0,0,0,0,0,0,0,0,0,0
663,2021-12-24,0.0,Arkansas,AS,3,4,12,663,4,4,4,,,,,0,0,0,0,0,0,0,0,0,0
664,2021-12-25,0.0,Arkansas,AS,3,5,12,664,4,5,4,,,,,0,0,0,0,0,0,0,0,0,0
665,2021-12-26,0.0,Arkansas,AS,3,6,12,665,4,6,4,,,,,0,0,0,0,0,0,0,0,0,0
666,2021-12-27,0.0,Arkansas,AS,3,0,12,666,4,0,4,,,,,0,0,0,0,0,0,0,0,0,0
667,2021-12-28,0.0,Arkansas,AS,3,1,12,667,5,1,5,,,,,0,0,0,0,0,0,0,0,0,0
668,2021-12-29,0.0,Arkansas,AS,3,2,12,668,5,2,5,,,,,0,0,0,0,0,0,0,0,0,0
669,2021-12-30,0.0,Arkansas,AS,3,3,12,669,5,3,5,,,,,0,0,0,0,0,0,0,0,0,0
670,2021-12-31,0.0,Arkansas,AS,3,4,12,670,5,4,5,,,,,0,0,0,0,0,0,0,0,0,0
671,2022-01-01,0.0,Arkansas,AS,3,5,1,671,1,5,1,,,,,0,0,0,0,0,0,0,0,0,0
672,2022-01-02,0.0,Arkansas,AS,3,6,1,672,1,6,1,,,,,0,0,0,0,0,0,0,0,0,0
673,2022-01-03,0.0,Arkansas,AS,3,0,1,673,1,0,1,,,,,0,0,0,0,0,0,0,0,0,0
674,2022-01-04,0.0,Arkansas,AS,3,1,1,674,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0
675,2022-01-05,0.0,Arkansas,AS,3,2,1,675,1,2,1,,,,,0,0,0,0,0,0,0,0,0,0
676,2022-01-06,0.0,Arkansas,AS,3,3,1,676,1,3,1,,,,,0,0,0,0,0,0,0,0,0,0
677,2022-01-07,0.0,Arkansas,AS,3,4,1,677,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
678,2022-01-08,0.0,Arkansas,AS,3,5,1,678,2,5,2,,,,,0,0,0,0,0,0,0,0,0,0
679,2022-01-09,0.0,Arkansas,AS,3,6,1,679,2,6,2,,,,,0,0,0,0,0,0,0,0,0,0
680,2022-01-10,0.0,Arkansas,AS,3,0,1,680,2,0,2,,,,,0,0,0,0,0,0,0,0,0,0
681,2022-01-11,0.0,Arkansas,AS,3,1,1,681,2,1,2,,,,,0,0,0,0,0,0,0,0,0,0
682,2022-01-12,0.0,Arkansas,AS,3,2,1,682,2,2,2,,,,,0,0,0,0,0,0,0,0,0,0
683,2022-01-13,0.0,Arkansas,AS,3,3,1,683,2,3,2,,,,,0,0,0,0,0,0,0,0,0,0
684,2022-01-14,0.0,Arkansas,AS,3,4,1,684,3,4,3,,,,,0,0,0,0,0,0,0,0,0,0
685,2022-01-15,0.0,Arkansas,AS,3,5,1,685,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
686,2022-01-16,0.0,Arkansas,AS,3,6,1,686,3,6,3,,,,,0,0,0,0,0,0,0,0,0,0
687,2022-01-17,0.0,Arkansas,AS,3,0,1,687,3,0,3,,,,,0,0,0,0,0,0,0,0,0,0
688,2022-01-18,0.0,Arkansas,AS,3,1,1,688,3,1,3,,,,,0,0,0,0,0,0,0,0,0,0
689,2022-01-19,0.0,Arkansas,AS,3,2,1,689,3,2,3,,,,,0,0,0,0,0,0,0,0,0,0
690,2022-01-20,0.0,Arkansas,AS,3,3,1,690,3,3,3,,,,,0,0,0,0,0,0,0,0,0,0
691,2022-01-21,0.0,Arkansas,AS,3,4,1,691,4,4,4,,,,,0,0,0,0,0,0,0,0,0,0
692,2022-01-22,0.0,Arkansas,AS,3,5,1,692,4,5,4,,,,,0,0,0,0,0,0,0,0,0,0
693,2022-01-23,0.0,Arkansas,AS,3,6,1,693,4,6,4,,,,,0,0,0,0,0,0,0,0,0,0
694,2022-01-24,0.0,Arkansas,AS,3,0,1,694,4,0,4,,,,,0,0,0,0,0,0,0,0,0,0
695,2022-01-25,0.0,Arkansas,AS,3,1,1,695,4,1,4,,,,,0,0,0,0,0,0,0,0,0,0
696,2022-01-26,0.0,Arkansas,AS,3,2,1,696,4,2,4,,,,,0,0,0,0,0,0,0,0,0,0
697,2022-01-27,0.0,Arkansas,AS,3,3,1,697,4,3,4,,,,,0,0,0,0,0,0,0,0,0,0
698,2022-01-28,0.0,Arkansas,AS,3,4,1,698,5,4,5,,,,,0,0,0,0,0,0,0,0,0,0
699,2022-01-29,0.0,Arkansas,AS,3,5,1,699,5,5,5,,,,,0,0,0,0,0,0,0,0,0,0
700,2022-01-30,0.0,Arkansas,AS,3,6,1,700,5,6,5,,,,,0,0,0,0,0,0,0,0,0,0
701,2022-01-31,0.0,Arkansas,AS,3,0,1,701,5,0,5,,,,,0,0,0,0,0,0,0,0,0,0
702,2022-02-01,0.0,Arkansas,AS,3,1,2,702,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0
703,2022-02-02,0.0,Arkansas,AS,3,2,2,703,1,2,1,,,,,0,0,0,0,0,0,0,0,0,0
704,2022-02-03,0.0,Arkansas,AS,3,3,2,704,1,3,1,,,,,0,0,0,0,0,0,0,0,0,0
705,2022-02-04,0.0,Arkansas,AS,3,4,2,705,1,4,1,,,,,0,0,0,0,0,0,0,0,0,0
706,2022-02-05,0.0,Arkansas,AS,3,5,2,706,1,5,1,,,,,0,0,0,0,0,0,0,0,0,0
707,2022-02-06,0.0,Arkansas,AS,3,6,2,707,1,6,1,,,,,0,0,0,0,0,0,0,0,0,0
708,2022-02-07,0.0,Arkansas,AS,3,0,2,708,2,0,2,,,,,0,0,0,0,0,0,0,0,0,0
709,2022-02-08,0.0,Arkansas,AS,3,1,2,709,2,1,2,,,,,0,0,0,0,0,0,0,0,0,0
710,2022-02-09,0.0,Arkansas,AS,3,2,2,710,2,2,2,,,,,0,0,0,0,0,0,0,0,0,0
711,2022-02-10,0.0,Arkansas,AS,3,3,2,711,2,3,2,,,,,0,0,0,0,0,0,0,0,0,0
712,2022-02-11,0.0,Arkansas,AS,3,4,2,712,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
713,2022-02-12,0.0,Arkansas,AS,3,5,2,713,2,5,2,,,,,0,0,0,0,0,0,0,0,0,0
714,2022-02-13,0.0,Arkansas,AS,3,6,2,714,2,6,2,,,,,0,0,0,0,0,0,0,0,0,0
715,2022-02-14,0.0,Arkansas,AS,3,0,2,715,3,0,3,,,,,0,0,0,0,0,0,0,0,0,0
716,2022-02-15,0.0,Arkansas,AS,3,1,2,716,3,1,3,,,,,0,0,0,0,0,0,0,0,0,0
717,2022-02-16,0.0,Arkansas,AS,3,2,2,717,3,2,3,,,,,0,0,0,0,0,0,0,0,0,0
718,2022-02-17,0.0,Arkansas,AS,3,3,2,718,3,3,3,,,,,0,0,0,0,0,0,0,0,0,0
719,2022-02-18,0.0,Arkansas,AS,3,4,2,719,3,4,3,,,,,0,0,0,0,0,0,0,0,0,0
720,2022-02-19,0.0,Arkansas,AS,3,5,2,720,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
721,2022-02-20,0.0,Arkansas,AS,3,6,2,721,3,6,3,,,,,0,0,0,0,0,0,0,0,0,0
722,2022-02-21,0.0,Arkansas,AS,3,0,2,722,4,0,4,,,,,0,0,0,0,0,0,0,0,0,0
723,2022-02-22,0.0,Arkansas,AS,3,1,2,723,4,1,4,,,,,0,0,0,0,0,0,0,0,0,0
724,2022-02-23,0.0,Arkansas,AS,3,2,2,724,4,2,4,,,,,0,0,0,0,0,0,0,0,0,0
725,2022-02-24,0.0,Arkansas,AS,3,3,2,725,4,3,4,,,,,0,0,0,0,0,0,0,0,0,0
726,2022-02-25,0.0,Arkansas,AS,3,4,2,726,4,4,4,,,,,0,0,0,0,0,0,0,0,0,0
727,2022-02-26,0.0,Arkansas,AS,3,5,2,727,4,5,4,,,,,0,0,0,0,0,0,0,0,0,0
728,2022-02-27,0.0,Arkansas,AS,3,6,2,728,4,6,4,,,,,0,0,0,0,0,0,0,0,0,0
729,2022-02-28,0.0,Arkansas,AS,3,0,2,729,5,0,5,,,,,0,0,0,0,0,0,0,0,0,0
730,2022-03-01,0.0,Arkansas,AS,3,1,3,730,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0
